Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037131702,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,,,12.4,15.4,"3,751","(34.2046935686, -118.548732075)",HLTHOUT,PHLTH,0644000,06037131702,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037131800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,,,14.2,17.0,"5,341","(34.2047090839, -118.527307987)",HLTHOUT,PHLTH,0644000,06037131800,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037131900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,,,12.1,14.5,"4,210","(34.2047192072, -118.509859338)",HLTHOUT,PHLTH,0644000,06037131900,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132001,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,,,10.1,12.1,"3,202","(34.1920691762, -118.514195029)",HLTHOUT,PHLTH,0644000,06037132001,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132002,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.2,,,11.9,14.6,"3,299","(34.1948952626, -118.507196223)",HLTHOUT,PHLTH,0644000,06037132002,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.9,,,10.7,13.1,"4,259","(34.1902624666, -118.495655214)",HLTHOUT,PHLTH,0644000,06037132101,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,,,12.2,14.2,"5,310","(34.2020957642, -118.497369113)",HLTHOUT,PHLTH,0644000,06037132102,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,,,14.4,17.2,"6,494","(34.1974432832, -118.527325296)",HLTHOUT,PHLTH,0644000,06037132300,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.5,,,13.7,17.4,"3,763","(34.1974265522, -118.548705825)",HLTHOUT,PHLTH,0644000,06037132501,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.4,,,15.0,17.9,"3,672","(34.190810869, -118.548450129)",HLTHOUT,PHLTH,0644000,06037132502,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.8,,,16.2,19.5,"4,912","(34.1899650373, -118.526177582)",HLTHOUT,PHLTH,0644000,06037132700,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037132900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,,,11.2,13.0,"3,461","(34.183476015, -118.527826288)",HLTHOUT,PHLTH,0644000,06037132900,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037133000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.1,,,11.9,14.3,"4,449","(34.1953354274, -118.557733304)",HLTHOUT,PHLTH,0644000,06037133000,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037133100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,,,12.7,16.7,"5,446","(34.1846167893, -118.544083718)",HLTHOUT,PHLTH,0644000,06037133100,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134001,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,,,16.1,19.7,"3,765","(34.2017751784, -118.590647183)",HLTHOUT,PHLTH,0644000,06037134001,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134002,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,,,13.0,15.3,"3,372","(34.201673831, -118.585633025)",HLTHOUT,PHLTH,0644000,06037134002,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.0,,,14.7,17.3,"4,922","(34.2143035178, -118.566643267)",HLTHOUT,PHLTH,0644000,06037134101,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134103,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,,,13.1,15.4,"4,193","(34.2162595067, -118.579904533)",HLTHOUT,PHLTH,0644000,06037134103,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134104,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,,,11.0,13.1,"4,322","(34.2119534107, -118.575384748)",HLTHOUT,PHLTH,0644000,06037134104,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.0,,,12.1,13.9,"4,270","(34.213619873, -118.591180118)",HLTHOUT,PHLTH,0644000,06037134201,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.4,11.6,"3,732","(34.2142754589, -118.620512677)",HLTHOUT,PHLTH,0644000,06037134302,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134303,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,,,10.6,12.3,"5,057","(34.203504274, -118.613484305)",HLTHOUT,PHLTH,0644000,06037134303,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134304,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,,,12.4,15.3,"2,882","(34.2139331058, -118.610286797)",HLTHOUT,PHLTH,0644000,06037134304,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134305,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,,,17.7,21.7,"3,847","(34.2176340224, -118.601695245)",HLTHOUT,PHLTH,0644000,06037134305,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134306,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,,,10.0,12.0,"3,498","(34.2119147973, -118.601702076)",HLTHOUT,PHLTH,0644000,06037134306,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134421,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,,,8.9,10.9,"3,941","(34.2020230909, -118.647139921)",HLTHOUT,PHLTH,0644000,06037134421,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134422,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,9.8,11.8,"4,684","(34.2033575621, -118.63136768)",HLTHOUT,PHLTH,0644000,06037134422,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134423,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,9.6,12.1,"3,414","(34.2140522629, -118.633433873)",HLTHOUT,PHLTH,0644000,06037134423,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134424,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,,,7.0,8.9,"2,887","(34.2124811028, -118.653808952)",HLTHOUT,PHLTH,0644000,06037134424,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134520,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.9,,,15.3,18.6,"5,453","(34.1973916838, -118.599330236)",HLTHOUT,PHLTH,0644000,06037134520,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134521,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,,,13.9,17.4,"3,126","(34.2046284228, -118.595209853)",HLTHOUT,PHLTH,0644000,06037134521,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134522,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.9,,,14.4,17.5,"3,954","(34.2046744401, -118.601718335)",HLTHOUT,PHLTH,0644000,06037134522,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134710,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,,,16.1,19.7,"5,287","(34.2046306845, -118.579146875)",HLTHOUT,PHLTH,0644000,06037134710,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134720,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,,,11.3,13.4,"4,594","(34.2046448544, -118.568812052)",HLTHOUT,PHLTH,0644000,06037134720,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.5,,,11.3,13.7,"5,949","(34.1963034858, -118.571341973)",HLTHOUT,PHLTH,0644000,06037134800,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,,,11.1,13.0,"3,069","(34.1868345331, -118.561106215)",HLTHOUT,PHLTH,0644000,06037134901,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134903,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,,,8.3,10.4,"4,216","(34.1914580819, -118.592679393)",HLTHOUT,PHLTH,0644000,06037134903,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134904,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.5,,,13.2,15.9,"4,338","(34.1911257579, -118.580534641)",HLTHOUT,PHLTH,0644000,06037134904,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037134905,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,,,6.7,8.1,"2,819","(34.183358642, -118.584295467)",HLTHOUT,PHLTH,0644000,06037134905,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10.0,11.9,"3,513","(34.1885939623, -118.618946201)",HLTHOUT,PHLTH,0644000,06037135102,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135111,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,9.7,12.2,"2,967","(34.1923339043, -118.610322775)",HLTHOUT,PHLTH,0644000,06037135111,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135113,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,,,7.8,9.3,"2,795","(34.181012757, -118.605958338)",HLTHOUT,PHLTH,0644000,06037135113,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135114,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.0,,,9.0,11.2,"4,445","(34.1873412215, -118.603857216)",HLTHOUT,PHLTH,0644000,06037135114,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,,,10.1,12.2,"2,620","(34.1883200873, -118.627442006)",HLTHOUT,PHLTH,0644000,06037135201,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.5,11.3,"4,255","(34.1888181148, -118.636908397)",HLTHOUT,PHLTH,0644000,06037135202,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037135203,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,9.9,12.0,"6,273","(34.1917396376, -118.656363782)",HLTHOUT,PHLTH,0644000,06037135203,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137103,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,,,7.6,9.3,"4,199","(34.1744847257, -118.60134019)",HLTHOUT,PHLTH,0644000,06037137103,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137104,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.5,11.9,"2,717","(34.17376055, -118.58494667)",HLTHOUT,PHLTH,0644000,06037137104,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,,,9.5,11.8,"5,270","(34.17319139, -118.615139923)",HLTHOUT,PHLTH,0644000,06037137201,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,,,8.9,11.6,"2,264","(34.1765325016, -118.633987004)",HLTHOUT,PHLTH,0644000,06037137301,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,,,8.9,11.2,"4,338","(34.1773479883, -118.654195805)",HLTHOUT,PHLTH,0644000,06037137302,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,,,8.7,11.2,"4,157","(34.1591393044, -118.61084023)",HLTHOUT,PHLTH,0644000,06037137401,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.3,13.2,"5,364","(34.1554629186, -118.624948851)",HLTHOUT,PHLTH,0644000,06037137402,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.5,10.6,"4,124","(34.1649321607, -118.576799049)",HLTHOUT,PHLTH,0644000,06037137501,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,8.6,11.0,"4,202","(34.163451866, -118.597691589)",HLTHOUT,PHLTH,0644000,06037137502,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037137504,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,,,7.8,10.3,"1,939","(34.1480391238, -118.572059257)",HLTHOUT,PHLTH,0644000,06037137504,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037138000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.3,10.6,"4,484","(34.1488009702, -118.591050358)",HLTHOUT,PHLTH,0644000,06037138000,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139001,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,,,8.4,10.7,"4,767","(34.1754113151, -118.511718091)",HLTHOUT,PHLTH,0644000,06037139001,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,,,8.8,10.2,"5,175","(34.175696168, -118.52464474)",HLTHOUT,PHLTH,0644000,06037139200,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.7,12.8,"4,462","(34.1781535993, -118.558126822)",HLTHOUT,PHLTH,0644000,06037139301,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,,,11.0,13.1,"4,422","(34.1767231282, -118.538365585)",HLTHOUT,PHLTH,0644000,06037139302,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139303,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.7,,,12.3,15.1,"4,186","(34.1762844552, -118.533307344)",HLTHOUT,PHLTH,0644000,06037139303,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,,,12.6,16.0,"2,645","(34.1696954823, -118.537583083)",HLTHOUT,PHLTH,0644000,06037139401,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,,,9.1,11.8,"2,851","(34.167764734, -118.551778402)",HLTHOUT,PHLTH,0644000,06037139402,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,,,9.6,11.8,"3,007","(34.1628402829, -118.526311193)",HLTHOUT,PHLTH,0644000,06037139502,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139503,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,,,11.6,15.1,"4,657","(34.1677850349, -118.524519416)",HLTHOUT,PHLTH,0644000,06037139503,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139504,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.0,,,11.4,14.7,"3,476","(34.1670182668, -118.520250352)",HLTHOUT,PHLTH,0644000,06037139504,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,9.7,12.0,"4,633","(34.1640600087, -118.510100077)",HLTHOUT,PHLTH,0644000,06037139600,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139701,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.0,10.9,"4,920","(34.1573447914, -118.495720434)",HLTHOUT,PHLTH,0644000,06037139701,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139702,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.6,10.5,"6,250","(34.1408220516, -118.506248572)",HLTHOUT,PHLTH,0644000,06037139702,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139703,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,8.9,10.8,"2,943","(34.1445797769, -118.532077973)",HLTHOUT,PHLTH,0644000,06037139703,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139801,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.1,11.0,"3,539","(34.1527208655, -118.545580318)",HLTHOUT,PHLTH,0644000,06037139801,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037139802,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.0,11.1,"3,865","(34.142865054, -118.556356076)",HLTHOUT,PHLTH,0644000,06037139802,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,7.6,9.9,"4,066","(34.1515460471, -118.426650559)",HLTHOUT,PHLTH,0644000,06037141101,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,,,8.2,10.4,"2,869","(34.1490974052, -118.432312597)",HLTHOUT,PHLTH,0644000,06037141102,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,,,8.1,10.2,"3,707","(34.1527266657, -118.442434782)",HLTHOUT,PHLTH,0644000,06037141201,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,,,7.5,9.9,"2,800","(34.1471798018, -118.442360268)",HLTHOUT,PHLTH,0644000,06037141202,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,,,7.4,9.4,"5,504","(34.1536798474, -118.462830059)",HLTHOUT,PHLTH,0644000,06037141302,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141303,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.0,,,8.0,10.0,"3,089","(34.1549353111, -118.455247608)",HLTHOUT,PHLTH,0644000,06037141303,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141304,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,7.7,9.8,"2,738","(34.1509933081, -118.452630247)",HLTHOUT,PHLTH,0644000,06037141304,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,,,8.8,10.7,"4,412","(34.1574890787, -118.47604925)",HLTHOUT,PHLTH,0644000,06037141400,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.0,9.7,"2,984","(34.1404823377, -118.478642111)",HLTHOUT,PHLTH,0644000,06037141500,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,7.7,10.1,"4,029","(34.138911128, -118.461043896)",HLTHOUT,PHLTH,0644000,06037141600,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037141700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,7.8,10.0,"3,091","(34.1379876947, -118.437643799)",HLTHOUT,PHLTH,0644000,06037141700,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.0,,,8.0,10.2,"3,984","(34.148038086, -118.355817247)",HLTHOUT,PHLTH,0644000,06037143100,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,,,7.7,9.7,"3,743","(34.1494399121, -118.372061896)",HLTHOUT,PHLTH,0644000,06037143200,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.8,10.1,"5,871","(34.1529378181, -118.386693969)",HLTHOUT,PHLTH,0644000,06037143300,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.0,,,8.2,9.9,"5,881","(34.1536769758, -118.409065072)",HLTHOUT,PHLTH,0644000,06037143400,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.0,,,7.9,10.2,"4,708","(34.1477570057, -118.407088937)",HLTHOUT,PHLTH,0644000,06037143500,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143602,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,,,8.3,10.9,"4,260","(34.1451143618, -118.387498328)",HLTHOUT,PHLTH,0644000,06037143602,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143603,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,,,6.8,8.4,"2,222","(34.1444869389, -118.372017203)",HLTHOUT,PHLTH,0644000,06037143603,Physical Health
2014,CA,California,Los Angeles,Census Tract,BRFSS,Health Outcomes,0644000-06037143604,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,,,6.2,7.7,"3,205","(34.141445637, -118.367714379)",HLTHOUT,PHLTH,0644000,06037143604,Physical Health
