Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081600800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,,,8.1,9.8,"6,768","(37.7001002111, -122.48028716)",HLTHOUT,PHLTH,0617918,06081600800,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081600900,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,,,9.1,11.7,"3,926","(37.7043233424, -122.482850442)",HLTHOUT,PHLTH,0617918,06081600900,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,,,7.8,9.5,"6,913","(37.6788864329, -122.492852459)",HLTHOUT,PHLTH,0617918,06081601000,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,,,8.7,10.8,"5,716","(37.6922567267, -122.489464238)",HLTHOUT,PHLTH,0617918,06081601100,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,,,8.3,10.0,"1,834","(37.6959126397, -122.474594434)",HLTHOUT,PHLTH,0617918,06081601200,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,,,11.8,14.0,"6,544","(37.6886064757, -122.465624215)",HLTHOUT,PHLTH,0617918,06081601300,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,,,8.7,10.9,"6,658","(37.6810704415, -122.478818764)",HLTHOUT,PHLTH,0617918,06081601400,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,,,7.9,10.0,"5,063","(37.675011396, -122.485618175)",HLTHOUT,PHLTH,0617918,06081601501,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,10.2,12.1,"5,125","(37.6692205661, -122.478255768)",HLTHOUT,PHLTH,0617918,06081601502,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601601,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,,,11.6,14.0,"1,230","(37.6879812304, -122.450481446)",HLTHOUT,PHLTH,0617918,06081601601,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601603,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,,,7.3,9.2,"5,800","(37.6555598852, -122.460839483)",HLTHOUT,PHLTH,0617918,06081601603,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601604,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.0,9.6,"2,510","(37.6695060526, -122.469080492)",HLTHOUT,PHLTH,0617918,06081601604,Physical Health
2014,CA,California,Daly City,Census Tract,BRFSS,Health Outcomes,0617918-06081601605,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,,,7.9,10.0,"6,189","(37.6569749677, -122.469832178)",HLTHOUT,PHLTH,0617918,06081601605,Physical Health
2014,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.3,,,13.0,13.6,"111,772","(33.937867256, -118.131150116)",HLTHOUT,PHLTH,0619766,,Physical Health
2014,CA,California,Downey,City,BRFSS,Health Outcomes,0619766,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.0,,,12.7,13.3,"111,772","(33.937867256, -118.131150116)",HLTHOUT,PHLTH,0619766,,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,,,9.5,11.8,"1,534","(33.9356344504, -118.098115998)",HLTHOUT,PHLTH,0619766,06037550400,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,,,10.9,13.6,"7,809","(33.9496271637, -118.105800224)",HLTHOUT,PHLTH,0619766,06037550500,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550601,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,,,11.9,14.8,"5,639","(33.9622692413, -118.117158323)",HLTHOUT,PHLTH,0619766,06037550601,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550602,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,,,10.5,13.1,"4,211","(33.9551248569, -118.122363499)",HLTHOUT,PHLTH,0619766,06037550602,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.4,13.0,"6,921","(33.9641776894, -118.131270081)",HLTHOUT,PHLTH,0619766,06037550700,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,,,11.5,14.0,"7,170","(33.9520412951, -118.143955809)",HLTHOUT,PHLTH,0619766,06037550800,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.0,,,11.7,14.3,"3,762","(33.9420606887, -118.12897392)",HLTHOUT,PHLTH,0619766,06037550901,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037550902,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,,,11.4,14.3,"5,572","(33.9477158701, -118.125186536)",HLTHOUT,PHLTH,0619766,06037550902,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,,,11.1,13.7,"7,200","(33.9376505586, -118.112502084)",HLTHOUT,PHLTH,0619766,06037551000,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.9,,,14.5,17.2,"3,926","(33.9218213684, -118.126227438)",HLTHOUT,PHLTH,0619766,06037551101,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.7,,,14.7,16.8,"5,503","(33.9267492738, -118.117592248)",HLTHOUT,PHLTH,0619766,06037551102,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.2,,,12.1,14.5,"3,588","(33.9280828861, -118.145311009)",HLTHOUT,PHLTH,0619766,06037551201,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,11.4,13.9,"7,666","(33.9245710386, -118.138127045)",HLTHOUT,PHLTH,0619766,06037551202,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551300,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,,,13.9,16.6,"5,422","(33.9352796147, -118.133911797)",HLTHOUT,PHLTH,0619766,06037551300,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,,,12.9,15.3,"4,290","(33.9440174108, -118.156033937)",HLTHOUT,PHLTH,0619766,06037551401,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,10.1,12.1,"4,468","(33.9414621225, -118.145970355)",HLTHOUT,PHLTH,0619766,06037551402,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,,,10.7,12.9,"4,869","(33.9356116242, -118.157952524)",HLTHOUT,PHLTH,0619766,06037551501,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,11.4,13.7,"4,250","(33.9270687883, -118.152744764)",HLTHOUT,PHLTH,0619766,06037551502,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,*,Estimates suppressed for population less than 50,,,31,"(33.9255374567, -118.161950309)",HLTHOUT,PHLTH,0619766,06037551600,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.9,,,12.6,15.4,"6,547","(33.9172388286, -118.147433109)",HLTHOUT,PHLTH,0619766,06037551700,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037551800,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,,,11.6,14.1,"7,533","(33.9132255343, -118.125728281)",HLTHOUT,PHLTH,0619766,06037551800,Physical Health
2014,CA,California,Downey,Census Tract,BRFSS,Health Outcomes,0619766-06037553400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,,,13.4,16.5,"3,861","(33.9082352456, -118.147181762)",HLTHOUT,PHLTH,0619766,06037553400,Physical Health
2014,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.1,,,14.8,15.3,"99,478","(32.8016581921, -116.960483614)",HLTHOUT,PHLTH,0621712,,Physical Health
2014,CA,California,El Cajon,City,BRFSS,Health Outcomes,0621712,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,,,14.6,15.2,"99,478","(32.8016581921, -116.960483614)",HLTHOUT,PHLTH,0621712,,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.2,,,14.0,16.5,"3,179","(32.7840225564, -116.957985334)",HLTHOUT,PHLTH,0621712,06073015301,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,,,10.1,12.8,"3,074","(32.7770502575, -116.968891753)",HLTHOUT,PHLTH,0621712,06073015302,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015403,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,,,8.9,11.5,673,"(32.776174037, -116.955799412)",HLTHOUT,PHLTH,0621712,06073015403,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015404,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,,,14.0,15.8,"6,284","(32.7837013832, -116.940222913)",HLTHOUT,PHLTH,0621712,06073015404,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015405,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,,,9.2,11.5,"2,238","(32.7823626179, -116.922880134)",HLTHOUT,PHLTH,0621712,06073015405,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015601,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,,,13.9,16.7,"5,821","(32.7920615434, -116.927054127)",HLTHOUT,PHLTH,0621712,06073015601,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015602,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.6,10.7,"1,217","(32.798404254, -116.910132139)",HLTHOUT,PHLTH,0621712,06073015602,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015701,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,,,16.9,19.8,"6,239","(32.7977008303, -116.942091764)",HLTHOUT,PHLTH,0621712,06073015701,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015703,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.3,,,19.9,22.7,"7,102","(32.7912924972, -116.949134553)",HLTHOUT,PHLTH,0621712,06073015703,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015704,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,,,14.1,16.8,"4,024","(32.7909111594, -116.938128903)",HLTHOUT,PHLTH,0621712,06073015704,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015801,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.5,,,17.2,19.7,"3,550","(32.7968869674, -116.959330124)",HLTHOUT,PHLTH,0621712,06073015801,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015802,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,,,16.5,19.4,"4,673","(32.7912947349, -116.959918446)",HLTHOUT,PHLTH,0621712,06073015802,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.1,,,16.7,19.5,"3,450","(32.7904464003, -116.969157115)",HLTHOUT,PHLTH,0621712,06073015901,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073015902,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.1,,,13.9,16.4,"5,220","(32.7840083565, -116.96969968)",HLTHOUT,PHLTH,0621712,06073015902,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,,,10.7,13.1,"2,419","(32.7886294043, -116.980488351)",HLTHOUT,PHLTH,0621712,06073016000,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,,,9.4,11.8,"5,774","(32.7999544685, -116.98978824)",HLTHOUT,PHLTH,0621712,06073016100,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016201,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,,,8.9,11.7,"5,843","(32.8138273546, -116.991862405)",HLTHOUT,PHLTH,0621712,06073016201,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,,,11.1,12.9,"3,262","(32.813618569, -116.971941242)",HLTHOUT,PHLTH,0621712,06073016202,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,,,15.0,16.6,"4,919","(32.8030833802, -116.956488473)",HLTHOUT,PHLTH,0621712,06073016301,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.5,,,14.3,16.7,"5,444","(32.8039447433, -116.943353243)",HLTHOUT,PHLTH,0621712,06073016302,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,,,12.0,14.7,"3,770","(32.8124713464, -116.926474748)",HLTHOUT,PHLTH,0621712,06073016401,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.2,,,13.2,15.4,"5,852","(32.8057091489, -116.921900442)",HLTHOUT,PHLTH,0621712,06073016402,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016502,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.7,,,14.3,17.2,"1,998","(32.8139548245, -116.944201437)",HLTHOUT,PHLTH,0621712,06073016502,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016503,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,,,12.3,15.5,203,"(32.820233335, -116.950727171)",HLTHOUT,PHLTH,0621712,06073016503,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016504,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.3,,,14.9,17.7,"1,391","(32.8113727631, -116.955002757)",HLTHOUT,PHLTH,0621712,06073016504,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016616,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,,,13.6,16.9,647,"(32.826492685, -116.993035978)",HLTHOUT,PHLTH,0621712,06073016616,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016807,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.3,13.0,683,"(32.8191684923, -116.916720471)",HLTHOUT,PHLTH,0621712,06073016807,Physical Health
2014,CA,California,El Cajon,Census Tract,BRFSS,Health Outcomes,0621712-06073016809,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,,,10.8,13.5,529,"(32.8174120925, -116.914159436)",HLTHOUT,PHLTH,0621712,06073016809,Physical Health
2014,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.4,,,10.2,10.6,"153,015","(38.4159992006, -121.384137762)",HLTHOUT,PHLTH,0622020,,Physical Health
2014,CA,California,Elk Grove,City,BRFSS,Health Outcomes,0622020,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,10.2,10.6,"153,015","(38.4159992006, -121.384137762)",HLTHOUT,PHLTH,0622020,,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009307,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.5,13.1,"5,241","(38.416268947, -121.362367189)",HLTHOUT,PHLTH,0622020,06067009307,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009308,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,,,11.4,14.1,"6,032","(38.4166717464, -121.381993194)",HLTHOUT,PHLTH,0622020,06067009308,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009309,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.0,,,10.9,13.3,"2,282","(38.4008881528, -121.377449025)",HLTHOUT,PHLTH,0622020,06067009309,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009310,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.6,,,10.4,12.9,"7,000","(38.3944923259, -121.362031488)",HLTHOUT,PHLTH,0622020,06067009310,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009314,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,,,10.4,12.5,"5,922","(38.4380823236, -121.362468296)",HLTHOUT,PHLTH,0622020,06067009314,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009322,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,,,10.4,12.1,"12,604","(38.4455364756, -121.38853742)",HLTHOUT,PHLTH,0622020,06067009322,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009323,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,8.9,10.7,"5,321","(38.431067539, -121.38518154)",HLTHOUT,PHLTH,0622020,06067009323,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009324,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.6,10.8,"2,742","(38.4344280101, -121.312150302)",HLTHOUT,PHLTH,0622020,06067009324,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009325,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.9,,,10.5,13.5,658,"(38.4195958592, -121.302467618)",HLTHOUT,PHLTH,0622020,06067009325,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009328,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,,,7.5,8.7,"5,245","(38.3994017904, -121.345267651)",HLTHOUT,PHLTH,0622020,06067009328,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009331,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,,,8.4,10.0,"7,049","(38.4163491309, -121.343936436)",HLTHOUT,PHLTH,0622020,06067009331,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009332,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,9.7,12.1,"1,425","(38.4381524685, -121.339287038)",HLTHOUT,PHLTH,0622020,06067009332,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009611,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,,,11.7,13.6,"3,165","(38.4154629821, -121.398895405)",HLTHOUT,PHLTH,0622020,06067009611,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009612,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.9,11.5,"5,073","(38.4158558722, -121.412219211)",HLTHOUT,PHLTH,0622020,06067009612,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009614,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,,,10.3,11.9,"5,576","(38.4359954439, -121.431208611)",HLTHOUT,PHLTH,0622020,06067009614,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009615,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.9,11.5,"7,864","(38.4284511212, -121.434091319)",HLTHOUT,PHLTH,0622020,06067009615,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009616,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,,,10.3,12.6,"5,814","(38.4168545632, -121.425892973)",HLTHOUT,PHLTH,0622020,06067009616,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009617,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.2,11.7,"3,545","(38.4151398929, -121.440756014)",HLTHOUT,PHLTH,0622020,06067009617,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009618,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10.0,11.9,"4,640","(38.4267512585, -121.459162102)",HLTHOUT,PHLTH,0622020,06067009618,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009619,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.9,10.4,"7,824","(38.4214988922, -121.471869696)",HLTHOUT,PHLTH,0622020,06067009619,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009622,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.6,10.4,"7,222","(38.4113934287, -121.467258631)",HLTHOUT,PHLTH,0622020,06067009622,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009630,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,,,8.5,10.0,"9,389","(38.3865578694, -121.44232046)",HLTHOUT,PHLTH,0622020,06067009630,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009632,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.0,,,8.3,9.7,"6,811","(38.4014986594, -121.425544712)",HLTHOUT,PHLTH,0622020,06067009632,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009635,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,,,7.5,9.0,"5,859","(38.4011372894, -121.473819842)",HLTHOUT,PHLTH,0622020,06067009635,Physical Health
2014,CA,California,Elk Grove,Census Tract,BRFSS,Health Outcomes,0622020-06067009636,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,,,8.5,10.0,"7,672","(38.4013467378, -121.443454934)",HLTHOUT,PHLTH,0622020,06067009636,Physical Health
